Time,CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
13:34:00,1.132164E+03,3.922048E+03,5.551393E-02,3.011612E-01,3.593562E+03,3.016857E+03,1.854786E-01,2.126514E-01,2.102251E+03,2.549016E+03,1.030800E-01,1.957313E-01,3.466132E+03,3.601167E+03,1.699555E-01,2.765228E-01,2.150939E+03,2.241091E+03,1.054673E-01,1.720867E-01
13:35:00,1.132167E+03,3.923234E+03,5.551410E-02,3.012522E-01,3.593563E+03,3.019146E+03,1.854787E-01,2.128127E-01,2.102251E+03,2.548880E+03,1.030800E-01,1.957208E-01,3.466133E+03,3.603241E+03,1.699555E-01,2.766821E-01,2.150940E+03,2.242427E+03,1.054673E-01,1.721893E-01
13:36:00,1.132171E+03,3.924409E+03,5.551427E-02,3.013425E-01,3.593564E+03,3.021420E+03,1.854787E-01,2.129730E-01,2.102252E+03,2.548749E+03,1.030800E-01,1.957107E-01,3.466134E+03,3.605302E+03,1.699556E-01,2.768403E-01,2.150940E+03,2.243754E+03,1.054674E-01,1.722912E-01
13:37:00,1.132174E+03,3.925576E+03,5.551444E-02,3.014320E-01,3.593565E+03,3.023680E+03,1.854788E-01,2.131323E-01,2.102252E+03,2.548621E+03,1.030800E-01,1.957009E-01,3.466135E+03,3.607351E+03,1.699556E-01,2.769977E-01,2.150941E+03,2.245073E+03,1.054674E-01,1.723925E-01
13:38:00,1.132178E+03,3.926734E+03,5.551461E-02,3.015210E-01,3.593566E+03,3.025927E+03,1.854788E-01,2.132907E-01,2.102252E+03,2.548498E+03,1.030801E-01,1.956915E-01,3.466136E+03,3.609390E+03,1.699557E-01,2.771542E-01,2.150941E+03,2.246385E+03,1.054674E-01,1.724932E-01
13:39:00,1.132181E+03,3.927883E+03,5.551478E-02,3.016092E-01,3.593567E+03,3.028162E+03,1.854788E-01,2.134483E-01,2.102253E+03,2.548379E+03,1.030801E-01,1.956823E-01,3.466137E+03,3.611417E+03,1.699557E-01,2.773099E-01,2.150942E+03,2.247690E+03,1.054674E-01,1.725934E-01
13:40:00,1.132185E+03,3.929025E+03,5.551495E-02,3.016969E-01,3.593568E+03,3.030385E+03,1.854789E-01,2.136049E-01,2.102253E+03,2.548263E+03,1.030801E-01,1.956734E-01,3.466138E+03,3.613433E+03,1.699558E-01,2.774647E-01,2.150942E+03,2.248988E+03,1.054675E-01,1.726931E-01
13:41:00,1.132188E+03,3.930157E+03,5.551512E-02,3.017839E-01,3.593568E+03,3.032595E+03,1.854789E-01,2.137607E-01,2.102254E+03,2.548151E+03,1.030801E-01,1.956648E-01,3.466139E+03,3.615439E+03,1.699558E-01,2.776187E-01,2.150943E+03,2.250278E+03,1.054675E-01,1.727922E-01
13:42:00,1.132192E+03,3.931284E+03,5.551529E-02,3.018704E-01,3.593569E+03,3.034796E+03,1.854790E-01,2.139159E-01,2.102254E+03,2.548042E+03,1.030801E-01,1.956565E-01,3.466140E+03,3.617438E+03,1.699559E-01,2.777722E-01,2.150943E+03,2.251564E+03,1.054675E-01,1.728909E-01
13:43:00,1.132195E+03,3.932404E+03,5.551546E-02,3.019564E-01,3.593570E+03,3.036987E+03,1.854790E-01,2.140703E-01,2.102255E+03,2.547937E+03,1.030802E-01,1.956484E-01,3.466141E+03,3.619427E+03,1.699559E-01,2.779249E-01,2.150943E+03,2.252844E+03,1.054675E-01,1.729892E-01
13:44:00,1.132199E+03,3.933516E+03,5.551563E-02,3.020417E-01,3.593571E+03,3.039166E+03,1.854791E-01,2.142239E-01,2.102255E+03,2.547835E+03,1.030802E-01,1.956406E-01,3.466142E+03,3.621407E+03,1.699560E-01,2.780769E-01,2.150944E+03,2.254118E+03,1.054675E-01,1.730870E-01
13:45:00,1.132202E+03,3.934620E+03,5.551580E-02,3.021265E-01,3.593572E+03,3.041333E+03,1.854791E-01,2.143766E-01,2.102256E+03,2.547737E+03,1.030802E-01,1.956330E-01,3.466143E+03,3.623376E+03,1.699560E-01,2.782281E-01,2.150944E+03,2.255386E+03,1.054676E-01,1.731843E-01
13:46:00,1.132206E+03,3.935717E+03,5.551597E-02,3.022107E-01,3.593573E+03,3.043487E+03,1.854792E-01,2.145285E-01,2.102256E+03,2.547641E+03,1.030802E-01,1.956257E-01,3.466144E+03,3.625335E+03,1.699560E-01,2.783786E-01,2.150945E+03,2.256647E+03,1.054676E-01,1.732812E-01
13:47:00,1.132209E+03,3.936807E+03,5.551614E-02,3.022945E-01,3.593574E+03,3.045633E+03,1.854792E-01,2.146797E-01,2.102257E+03,2.547548E+03,1.030803E-01,1.956185E-01,3.466145E+03,3.627286E+03,1.699561E-01,2.785284E-01,2.150945E+03,2.257905E+03,1.054676E-01,1.733778E-01
13:48:00,1.132212E+03,3.937891E+03,5.551631E-02,3.023777E-01,3.593575E+03,3.047767E+03,1.854793E-01,2.148302E-01,2.102257E+03,2.547458E+03,1.030803E-01,1.956116E-01,3.466145E+03,3.629229E+03,1.699561E-01,2.786776E-01,2.150946E+03,2.259158E+03,1.054676E-01,1.734740E-01
13:49:00,1.132216E+03,3.938967E+03,5.551648E-02,3.024603E-01,3.593576E+03,3.049890E+03,1.854793E-01,2.149798E-01,2.102258E+03,2.547371E+03,1.030803E-01,1.956049E-01,3.466146E+03,3.631162E+03,1.699562E-01,2.788260E-01,2.150946E+03,2.260406E+03,1.054677E-01,1.735699E-01
13:50:00,1.132219E+03,3.940036E+03,5.551664E-02,3.025424E-01,3.593577E+03,3.052001E+03,1.854794E-01,2.151286E-01,2.102258E+03,2.547286E+03,1.030803E-01,1.955984E-01,3.466147E+03,3.633085E+03,1.699562E-01,2.789737E-01,2.150947E+03,2.262116E+03,1.054677E-01,1.737011E-01
13:51:00,1.132223E+03,3.941097E+03,5.551681E-02,3.026238E-01,3.593578E+03,3.054099E+03,1.854794E-01,2.152765E-01,2.102258E+03,2.547204E+03,1.030803E-01,1.955921E-01,3.466148E+03,3.634998E+03,1.699563E-01,2.791205E-01,2.150947E+03,2.264482E+03,1.054677E-01,1.738828E-01
13:52:00,1.132226E+03,3.942150E+03,5.551698E-02,3.027047E-01,3.593579E+03,3.056185E+03,1.854795E-01,2.154235E-01,2.102259E+03,2.547125E+03,1.030804E-01,1.955860E-01,3.466149E+03,3.636900E+03,1.699563E-01,2.792666E-01,2.150947E+03,2.267537E+03,1.054677E-01,1.741174E-01
13:53:00,1.132230E+03,3.943194E+03,5.551715E-02,3.027849E-01,3.593579E+03,3.058254E+03,1.854795E-01,2.155693E-01,2.102259E+03,2.547048E+03,1.030804E-01,1.955801E-01,3.466150E+03,3.638788E+03,1.699564E-01,2.794116E-01,2.150948E+03,2.271304E+03,1.054677E-01,1.744067E-01
13:54:00,1.132233E+03,3.944229E+03,5.551732E-02,3.028644E-01,3.593580E+03,3.060308E+03,1.854796E-01,2.157141E-01,2.102260E+03,2.546973E+03,1.030804E-01,1.955744E-01,3.466151E+03,3.640663E+03,1.699564E-01,2.795556E-01,2.150948E+03,2.275818E+03,1.054678E-01,1.747533E-01
13:55:00,1.132237E+03,3.945256E+03,5.551749E-02,3.029432E-01,3.593581E+03,3.062348E+03,1.854796E-01,2.158579E-01,2.102260E+03,2.546900E+03,1.030804E-01,1.955688E-01,3.466152E+03,3.642527E+03,1.699565E-01,2.796987E-01,2.150949E+03,2.281124E+03,1.054678E-01,1.751608E-01
13:56:00,1.132240E+03,3.946275E+03,5.551766E-02,3.030215E-01,3.593582E+03,3.064375E+03,1.854796E-01,2.160008E-01,2.102261E+03,2.546830E+03,1.030805E-01,1.955634E-01,3.466153E+03,3.644380E+03,1.699565E-01,2.798410E-01,2.150949E+03,2.286751E+03,1.054678E-01,1.755928E-01
13:57:00,1.132243E+03,3.947287E+03,5.551782E-02,3.030991E-01,3.593583E+03,3.066388E+03,1.854797E-01,2.161427E-01,2.102261E+03,2.546761E+03,1.030805E-01,1.955581E-01,3.466154E+03,3.646222E+03,1.699566E-01,2.799824E-01,2.150950E+03,2.292526E+03,1.054678E-01,1.760363E-01
13:58:00,1.132247E+03,3.948291E+03,5.551799E-02,3.031762E-01,3.593584E+03,3.068387E+03,1.854797E-01,2.162836E-01,2.102262E+03,2.546695E+03,1.030805E-01,1.955530E-01,3.466155E+03,3.648053E+03,1.699566E-01,2.801230E-01,2.150950E+03,2.298433E+03,1.054679E-01,1.764899E-01
13:59:00,1.132250E+03,3.949288E+03,5.551816E-02,3.032528E-01,3.593585E+03,3.070372E+03,1.854798E-01,2.164235E-01,2.102262E+03,2.546630E+03,1.030805E-01,1.955481E-01,3.466156E+03,3.649873E+03,1.699566E-01,2.802627E-01,2.150951E+03,2.304458E+03,1.054679E-01,1.769525E-01
14:00:00,1.132254E+03,3.950278E+03,5.551833E-02,3.033288E-01,3.593586E+03,3.072345E+03,1.854798E-01,2.165626E-01,2.102263E+03,2.546567E+03,1.030805E-01,1.955432E-01,3.466157E+03,3.651682E+03,1.699567E-01,2.804017E-01,2.150951E+03,2.310580E+03,1.054679E-01,1.774226E-01
14:01:00,1.132257E+03,3.951261E+03,5.551850E-02,3.034043E-01,3.593587E+03,3.074268E+03,1.854799E-01,2.166981E-01,2.102263E+03,2.546481E+03,1.030806E-01,1.955366E-01,3.466158E+03,3.653442E+03,1.699567E-01,2.805368E-01,2.150952E+03,2.316737E+03,1.054679E-01,1.778954E-01
14:02:00,1.132260E+03,3.952238E+03,5.551866E-02,3.034793E-01,3.593588E+03,3.076139E+03,1.854799E-01,2.168300E-01,2.102263E+03,2.546370E+03,1.030806E-01,1.955281E-01,3.466159E+03,3.655144E+03,1.699568E-01,2.806675E-01,2.150952E+03,2.322961E+03,1.054679E-01,1.783733E-01
14:03:00,1.132264E+03,3.953209E+03,5.551883E-02,3.035539E-01,3.593588E+03,3.077958E+03,1.854800E-01,2.169583E-01,2.102264E+03,2.546232E+03,1.030806E-01,1.955175E-01,3.466160E+03,3.656790E+03,1.699568E-01,2.807939E-01,2.150952E+03,2.329246E+03,1.054680E-01,1.788560E-01
14:04:00,1.132267E+03,3.954173E+03,5.551900E-02,3.036279E-01,3.593589E+03,3.079726E+03,1.854800E-01,2.170828E-01,2.102264E+03,2.546069E+03,1.030806E-01,1.955050E-01,3.466161E+03,3.658379E+03,1.699569E-01,2.809159E-01,2.150953E+03,2.335589E+03,1.054680E-01,1.793430E-01
14:05:00,1.132271E+03,3.955131E+03,5.551916E-02,3.037015E-01,3.593590E+03,3.081441E+03,1.854801E-01,2.172037E-01,2.102265E+03,2.545880E+03,1.030807E-01,1.954905E-01,3.466162E+03,3.659911E+03,1.699569E-01,2.810336E-01,2.150953E+03,2.341985E+03,1.054680E-01,1.798342E-01
14:06:00,1.132274E+03,3.956083E+03,5.551933E-02,3.037746E-01,3.593591E+03,3.083104E+03,1.854801E-01,2.173209E-01,2.102265E+03,2.545664E+03,1.030807E-01,1.954739E-01,3.466162E+03,3.661386E+03,1.699570E-01,2.811468E-01,2.150954E+03,2.348437E+03,1.054680E-01,1.803296E-01
14:07:00,1.132278E+03,3.957029E+03,5.551950E-02,3.038472E-01,3.593592E+03,3.084749E+03,1.854802E-01,2.174369E-01,2.102266E+03,2.545446E+03,1.030807E-01,1.954572E-01,3.466163E+03,3.662843E+03,1.699570E-01,2.812587E-01,2.150954E+03,2.354973E+03,1.054681E-01,1.808315E-01
14:08:00,1.132281E+03,3.957969E+03,5.551967E-02,3.039194E-01,3.593593E+03,3.086380E+03,1.854802E-01,2.175519E-01,2.102266E+03,2.545228E+03,1.030807E-01,1.954404E-01,3.466164E+03,3.664287E+03,1.699571E-01,2.813696E-01,2.150955E+03,2.361585E+03,1.054681E-01,1.813392E-01
14:09:00,1.132284E+03,3.958903E+03,5.551983E-02,3.039911E-01,3.593594E+03,3.087996E+03,1.854803E-01,2.176658E-01,2.102267E+03,2.545009E+03,1.030807E-01,1.954236E-01,3.466165E+03,3.665719E+03,1.699571E-01,2.814795E-01,2.150955E+03,2.368270E+03,1.054681E-01,1.818525E-01
14:10:00,1.132288E+03,3.959831E+03,5.552000E-02,3.040624E-01,3.593595E+03,3.089595E+03,1.854803E-01,2.177785E-01,2.102267E+03,2.544789E+03,1.030808E-01,1.954067E-01,3.466166E+03,3.667138E+03,1.699572E-01,2.815885E-01,2.150956E+03,2.375030E+03,1.054681E-01,1.823716E-01
14:11:00,1.132291E+03,3.960752E+03,5.552017E-02,3.041331E-01,3.593596E+03,3.091179E+03,1.854803E-01,2.178902E-01,2.102267E+03,2.544569E+03,1.030808E-01,1.953898E-01,3.466167E+03,3.668545E+03,1.699572E-01,2.816965E-01,2.150956E+03,2.381863E+03,1.054681E-01,1.828963E-01
14:12:00,1.132295E+03,3.961668E+03,5.552033E-02,3.042034E-01,3.593597E+03,3.092748E+03,1.854804E-01,2.180007E-01,2.102268E+03,2.544347E+03,1.030808E-01,1.953727E-01,3.466168E+03,3.669939E+03,1.699572E-01,2.818035E-01,2.150956E+03,2.388765E+03,1.054682E-01,1.834263E-01
14:13:00,1.132298E+03,3.962577E+03,5.552050E-02,3.042732E-01,3.593597E+03,3.094300E+03,1.854804E-01,2.181102E-01,2.102268E+03,2.544124E+03,1.030808E-01,1.953556E-01,3.466169E+03,3.671320E+03,1.699573E-01,2.819096E-01,2.150957E+03,2.395733E+03,1.054682E-01,1.839614E-01
14:14:00,1.132301E+03,3.963480E+03,5.552066E-02,3.043425E-01,3.593598E+03,3.095837E+03,1.854805E-01,2.182185E-01,2.102269E+03,2.543900E+03,1.030809E-01,1.953384E-01,3.466170E+03,3.672689E+03,1.699573E-01,2.820147E-01,2.150957E+03,2.402767E+03,1.054682E-01,1.845015E-01
14:15:00,1.132305E+03,3.964376E+03,5.552083E-02,3.044114E-01,3.593599E+03,3.097358E+03,1.854805E-01,2.183257E-01,2.102269E+03,2.543675E+03,1.030809E-01,1.953212E-01,3.466171E+03,3.674045E+03,1.699574E-01,2.821189E-01,2.150958E+03,2.409866E+03,1.054682E-01,1.850466E-01
14:16:00,1.132308E+03,3.965266E+03,5.552100E-02,3.044797E-01,3.593600E+03,3.098864E+03,1.854806E-01,2.184318E-01,2.102270E+03,2.543449E+03,1.030809E-01,1.953038E-01,3.466172E+03,3.675389E+03,1.699574E-01,2.822221E-01,2.150958E+03,2.417025E+03,1.054683E-01,1.855963E-01
14:17:00,1.132311E+03,3.966150E+03,5.552116E-02,3.045476E-01,3.593601E+03,3.100353E+03,1.854806E-01,2.185368E-01,2.102270E+03,2.543222E+03,1.030809E-01,1.952863E-01,3.466173E+03,3.676721E+03,1.699575E-01,2.823243E-01,2.150959E+03,2.424242E+03,1.054683E-01,1.861505E-01
14:18:00,1.132315E+03,3.967027E+03,5.552133E-02,3.046149E-01,3.593602E+03,3.101826E+03,1.854807E-01,2.186407E-01,2.102271E+03,2.542993E+03,1.030809E-01,1.952688E-01,3.466174E+03,3.678039E+03,1.699575E-01,2.824256E-01,2.150959E+03,2.431517E+03,1.054683E-01,1.867091E-01
14:19:00,1.132318E+03,3.967898E+03,5.552149E-02,3.046818E-01,3.593603E+03,3.103284E+03,1.854807E-01,2.187434E-01,2.102271E+03,2.542763E+03,1.030810E-01,1.952511E-01,3.466175E+03,3.679345E+03,1.699576E-01,2.825259E-01,2.150960E+03,2.438849E+03,1.054683E-01,1.872721E-01
14:20:00,1.132322E+03,3.968762E+03,5.552166E-02,3.047481E-01,3.593604E+03,3.104725E+03,1.854808E-01,2.188450E-01,2.102272E+03,2.542531E+03,1.030810E-01,1.952333E-01,3.466176E+03,3.680639E+03,1.699576E-01,2.826252E-01,2.150960E+03,2.446234E+03,1.054683E-01,1.878392E-01
14:21:00,1.132325E+03,3.969619E+03,5.552182E-02,3.048140E-01,3.593605E+03,3.106150E+03,1.854808E-01,2.189454E-01,2.102272E+03,2.542297E+03,1.030810E-01,1.952153E-01,3.466176E+03,3.681920E+03,1.699577E-01,2.827235E-01,2.150960E+03,2.453667E+03,1.054684E-01,1.884100E-01
14:22:00,1.132328E+03,3.970470E+03,5.552199E-02,3.048793E-01,3.593605E+03,3.107559E+03,1.854809E-01,2.190447E-01,2.102272E+03,2.542062E+03,1.030810E-01,1.951973E-01,3.466177E+03,3.683188E+03,1.699577E-01,2.828209E-01,2.150961E+03,2.461151E+03,1.054684E-01,1.889846E-01
14:23:00,1.132332E+03,3.971314E+03,5.552215E-02,3.049441E-01,3.593606E+03,3.108951E+03,1.854809E-01,2.191428E-01,2.102273E+03,2.541825E+03,1.030811E-01,1.951791E-01,3.466178E+03,3.684443E+03,1.699578E-01,2.829173E-01,2.150961E+03,2.468683E+03,1.054684E-01,1.895630E-01
14:24:00,1.132335E+03,3.972151E+03,5.552232E-02,3.050084E-01,3.593607E+03,3.110326E+03,1.854809E-01,2.192398E-01,2.102273E+03,2.541586E+03,1.030811E-01,1.951608E-01,3.466179E+03,3.685686E+03,1.699578E-01,2.830127E-01,2.150962E+03,2.476261E+03,1.054684E-01,1.901449E-01
14:25:00,1.132338E+03,3.972982E+03,5.552248E-02,3.050722E-01,3.593608E+03,3.111686E+03,1.854810E-01,2.193356E-01,2.102274E+03,2.541346E+03,1.030811E-01,1.951423E-01,3.466180E+03,3.686915E+03,1.699578E-01,2.831071E-01,2.150962E+03,2.483881E+03,1.054684E-01,1.907300E-01
14:26:00,1.132342E+03,3.973806E+03,5.552265E-02,3.051354E-01,3.593609E+03,3.113028E+03,1.854810E-01,2.194302E-01,2.102274E+03,2.541103E+03,1.030811E-01,1.951236E-01,3.466181E+03,3.688132E+03,1.699579E-01,2.832005E-01,2.150963E+03,2.491543E+03,1.054685E-01,1.913184E-01
14:27:00,1.132345E+03,3.974623E+03,5.552281E-02,3.051982E-01,3.593610E+03,3.114354E+03,1.854811E-01,2.195237E-01,2.102275E+03,2.540858E+03,1.030811E-01,1.951048E-01,3.466182E+03,3.689335E+03,1.699579E-01,2.832929E-01,2.150963E+03,2.499249E+03,1.054685E-01,1.919101E-01
14:28:00,1.132348E+03,3.975433E+03,5.552298E-02,3.052604E-01,3.593611E+03,3.115663E+03,1.854811E-01,2.196160E-01,2.102275E+03,2.540610E+03,1.030812E-01,1.950858E-01,3.466183E+03,3.690526E+03,1.699580E-01,2.833844E-01,2.150964E+03,2.506993E+03,1.054685E-01,1.925047E-01
14:29:00,1.132352E+03,3.976236E+03,5.552314E-02,3.053221E-01,3.593612E+03,3.116955E+03,1.854812E-01,2.197070E-01,2.102276E+03,2.540360E+03,1.030812E-01,1.950666E-01,3.466184E+03,3.691704E+03,1.699580E-01,2.834748E-01,2.150964E+03,2.514772E+03,1.054685E-01,1.931021E-01
14:30:00,1.132355E+03,3.977033E+03,5.552331E-02,3.053832E-01,3.593613E+03,3.118230E+03,1.854812E-01,2.197969E-01,2.102276E+03,2.540108E+03,1.030812E-01,1.950473E-01,3.466185E+03,3.692869E+03,1.699581E-01,2.835642E-01,2.150964E+03,2.522587E+03,1.054686E-01,1.937022E-01
14:31:00,1.132359E+03,3.977822E+03,5.552347E-02,3.054438E-01,3.593613E+03,3.119488E+03,1.854813E-01,2.198856E-01,2.102276E+03,2.539853E+03,1.030812E-01,1.950277E-01,3.466186E+03,3.694020E+03,1.699581E-01,2.836526E-01,2.150965E+03,2.530438E+03,1.054686E-01,1.943050E-01
14:32:00,1.132362E+03,3.978604E+03,5.552363E-02,3.055039E-01,3.593614E+03,3.120729E+03,1.854813E-01,2.199730E-01,2.102277E+03,2.539596E+03,1.030813E-01,1.950079E-01,3.466187E+03,3.695158E+03,1.699582E-01,2.837400E-01,2.150965E+03,2.538320E+03,1.054686E-01,1.949103E-01
14:33:00,1.132365E+03,3.979379E+03,5.552380E-02,3.055634E-01,3.593615E+03,3.121952E+03,1.854814E-01,2.200592E-01,2.102277E+03,2.539336E+03,1.030813E-01,1.949880E-01,3.466188E+03,3.696282E+03,1.699582E-01,2.838263E-01,2.150966E+03,2.546229E+03,1.054686E-01,1.955175E-01
14:34:00,1.132369E+03,3.980147E+03,5.552396E-02,3.056223E-01,3.593616E+03,3.123157E+03,1.854814E-01,2.201442E-01,2.102278E+03,2.539073E+03,1.030813E-01,1.949678E-01,3.466189E+03,3.697393E+03,1.699582E-01,2.839116E-01,2.150966E+03,2.554166E+03,1.054686E-01,1.961270E-01
14:35:00,1.132372E+03,3.980907E+03,5.552413E-02,3.056807E-01,3.593617E+03,3.124344E+03,1.854814E-01,2.202279E-01,2.102278E+03,2.538808E+03,1.030813E-01,1.949474E-01,3.466189E+03,3.698490E+03,1.699583E-01,2.839959E-01,2.150967E+03,2.562132E+03,1.054687E-01,1.967387E-01
14:36:00,1.132375E+03,3.981660E+03,5.552429E-02,3.057386E-01,3.593618E+03,3.125514E+03,1.854815E-01,2.203104E-01,2.102279E+03,2.538539E+03,1.030813E-01,1.949268E-01,3.466190E+03,3.699573E+03,1.699583E-01,2.840790E-01,2.150967E+03,2.570122E+03,1.054687E-01,1.973523E-01
14:37:00,1.132379E+03,3.982406E+03,5.552445E-02,3.057958E-01,3.593619E+03,3.126667E+03,1.854815E-01,2.203916E-01,2.102279E+03,2.538267E+03,1.030814E-01,1.949059E-01,3.466191E+03,3.700643E+03,1.699584E-01,2.841612E-01,2.150968E+03,2.578136E+03,1.054687E-01,1.979676E-01
14:38:00,1.132382E+03,3.983145E+03,5.552462E-02,3.058525E-01,3.593620E+03,3.127801E+03,1.854816E-01,2.204716E-01,2.102280E+03,2.537992E+03,1.030814E-01,1.948848E-01,3.466192E+03,3.701699E+03,1.699584E-01,2.842423E-01,2.150968E+03,2.586174E+03,1.054687E-01,1.985848E-01
14:39:00,1.132385E+03,3.983876E+03,5.552478E-02,3.059087E-01,3.593620E+03,3.128918E+03,1.854816E-01,2.205503E-01,2.102280E+03,2.537714E+03,1.030814E-01,1.948634E-01,3.466193E+03,3.702741E+03,1.699585E-01,2.843223E-01,2.150968E+03,2.594234E+03,1.054687E-01,1.992037E-01
14:40:00,1.132389E+03,3.984599E+03,5.552494E-02,3.059642E-01,3.593621E+03,3.130017E+03,1.854817E-01,2.206277E-01,2.102280E+03,2.537433E+03,1.030814E-01,1.948418E-01,3.466194E+03,3.703769E+03,1.699585E-01,2.844013E-01,2.150969E+03,2.602313E+03,1.054688E-01,1.998241E-01
14:41:00,1.132392E+03,3.985315E+03,5.552511E-02,3.060192E-01,3.593622E+03,3.131098E+03,1.854817E-01,2.207040E-01,2.102281E+03,2.537148E+03,1.030814E-01,1.948200E-01,3.466195E+03,3.704784E+03,1.699586E-01,2.844792E-01,2.150969E+03,2.610410E+03,1.054688E-01,2.004459E-01
14:42:00,1.132395E+03,3.986024E+03,5.552527E-02,3.060736E-01,3.593623E+03,3.132162E+03,1.854818E-01,2.207789E-01,2.102281E+03,2.536860E+03,1.030815E-01,1.947978E-01,3.466196E+03,3.705784E+03,1.699586E-01,2.845560E-01,2.150970E+03,2.618527E+03,1.054688E-01,2.010691E-01
14:43:00,1.132399E+03,3.986725E+03,5.552543E-02,3.061275E-01,3.593624E+03,3.133207E+03,1.854818E-01,2.208526E-01,2.102282E+03,2.536568E+03,1.030815E-01,1.947754E-01,3.466197E+03,3.706770E+03,1.699587E-01,2.846317E-01,2.150970E+03,2.626661E+03,1.054688E-01,2.016937E-01
14:44:00,1.132402E+03,3.987419E+03,5.552559E-02,3.061808E-01,3.593625E+03,3.134235E+03,1.854819E-01,2.209250E-01,2.102282E+03,2.536273E+03,1.030815E-01,1.947527E-01,3.466198E+03,3.707743E+03,1.699587E-01,2.847064E-01,2.150971E+03,2.634810E+03,1.054689E-01,2.023195E-01
14:45:00,1.132405E+03,3.988105E+03,5.552576E-02,3.062334E-01,3.593626E+03,3.135245E+03,1.854819E-01,2.209962E-01,2.102283E+03,2.535973E+03,1.030815E-01,1.947297E-01,3.466199E+03,3.708701E+03,1.699587E-01,2.847800E-01,2.150971E+03,2.642972E+03,1.054689E-01,2.029462E-01
14:46:00,1.132408E+03,3.988784E+03,5.552592E-02,3.062855E-01,3.593627E+03,3.136237E+03,1.854819E-01,2.210662E-01,2.102283E+03,2.535670E+03,1.030816E-01,1.947065E-01,3.466200E+03,3.709645E+03,1.699588E-01,2.848524E-01,2.150971E+03,2.651147E+03,1.054689E-01,2.035739E-01
14:47:00,1.132412E+03,3.989454E+03,5.552608E-02,3.063370E-01,3.593627E+03,3.137211E+03,1.854820E-01,2.211348E-01,2.102284E+03,2.535363E+03,1.030816E-01,1.946829E-01,3.466200E+03,3.710575E+03,1.699588E-01,2.849238E-01,2.150972E+03,2.659336E+03,1.054689E-01,2.042027E-01
